"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","5.30","","","","2"
"2022-02","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","5.43","","","","2"
"2022-03","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","5.91","","","","2"
"2022-04","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.16","","","","2"
"2022-05","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.11","","","","2"
"2022-06","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","5.89","","","","2"
"2022-07","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.62","","","","2"
"2022-08","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.39","","","","2"
"2022-09","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.40","","","","2"
"2022-10","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.49","","","","2"
"2022-11","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.30","","","","2"
"2022-12","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.24","","","","2"
"2023-01","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","5.99","","","","2"
"2023-02","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.40","","","","2"
"2023-03","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.46","","","","2"
"2023-04","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.40","","","","2"
"2023-05","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.35","","","","2"
"2023-06","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.13","","","","2"
"2023-07","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.34","","","","2"
"2023-08","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.58","","","","2"
"2023-09","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.44","","","","2"
"2023-10","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.29","","","","2"
"2023-11","Quebec","2016A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.44","","","","2"
"2018-01","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.02","","","","2"
"2018-02","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.02","","","","2"
"2018-03","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.24","","","","2"
"2018-04","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.24","","","","2"
"2018-05","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.21","","","","2"
"2018-06","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.17","","","","2"
"2018-07","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.21","","","","2"
"2018-08","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.09","","","","2"
"2018-09","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.15","","","","2"
"2018-10","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.25","","","","2"
"2018-11","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.17","","","","2"
"2018-12","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.24","","","","2"
"2019-01","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.01","","","","2"
"2019-02","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.01","","","","2"
"2019-03","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.25","","","","2"
"2019-04","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.23","","","","2"
"2019-05","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.19","","","","2"
"2019-06","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.14","","","","2"
"2019-07","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.23","","","","2"
"2019-08","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.21","","","","2"
"2019-09","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.23","","","","2"
"2019-10","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.24","","","","2"
"2019-11","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.23","","","","2"
"2019-12","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.22","","","","2"
"2020-01","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.08","","","","2"
"2020-02","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.04","","","","2"
"2020-03","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.23","","","","2"
"2020-04","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.32","","","","2"
"2020-05","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.26","","","","2"
"2020-06","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.28","","","","2"
"2020-07","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.26","","","","2"
"2020-08","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.27","","","","2"
"2020-09","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.31","","","","2"
"2020-10","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.31","","","","2"
"2020-11","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.32","","","","2"
"2020-12","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.39","","","","2"
"2021-01","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.47","","","","2"
"2021-02","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.36","","","","2"
"2021-03","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.32","","","","2"
"2021-04","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.26","","","","2"
"2021-05","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.20","","","","2"
"2021-06","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.24","","","","2"
"2021-07","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.26","","","","2"
"2021-08","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.25","","","","2"
"2021-09","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.31","","","","2"
"2021-10","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.30","","","","2"
"2021-11","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.28","","","","2"
"2021-12","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.38","","","","2"
"2022-01","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.34","","","","2"
"2022-02","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.32","","","","2"
"2022-03","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.34","","","","2"
"2022-04","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.36","","","","2"
"2022-05","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.58","","","","2"
"2022-06","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.55","","","","2"
"2022-07","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.51","","","","2"
"2022-08","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.41","","","","2"
"2022-09","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.53","","","","2"
"2022-10","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.37","","","","2"
"2022-11","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.70","","","","2"
"2022-12","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.78","","","","2"
"2023-01","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.31","","","","2"
"2023-02","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.69","","","","2"
"2023-03","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.71","","","","2"
"2023-04","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.91","","","","2"
"2023-05","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.86","","","","2"
"2023-06","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.39","","","","2"
"2023-07","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.33","","","","2"
"2023-08","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.60","","","","2"
"2023-09","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.90","","","","2"
"2023-10","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.74","","","","2"
"2023-11","Quebec","2016A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.76","","","","2"
"2018-01","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.32","","","","2"
"2018-02","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.42","","","","2"
"2018-03","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.33","","","","2"
"2018-04","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.29","","","","2"
"2018-05","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.40","","","","2"
"2018-06","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.39","","","","2"
"2018-07","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.35","","","","2"
"2018-08","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.38","","","","2"
"2018-09","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.33","","","","2"
"2018-10","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.40","","","","2"
"2018-11","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.35","","","","2"
"2018-12","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.45","","","","2"
"2019-01","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.28","","","","2"
"2019-02","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.35","","","","2"
"2019-03","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.34","","","","2"
"2019-04","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.41","","","","2"
"2019-05","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.45","","","","2"
"2019-06","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.42","","","","2"
"2019-07","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.39","","","","2"
"2019-08","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.38","","","","2"
"2019-09","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.48","","","","2"
"2019-10","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.43","","","","2"
"2019-11","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.35","","","","2"
"2019-12","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.22","","","","2"
"2020-01","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.42","","","","2"
"2020-02","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.58","","","","2"
"2020-03","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.59","","","","2"
"2020-04","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.69","","","","2"
"2020-05","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.78","","","","2"
"2020-06","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.77","","","","2"
"2020-07","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.76","","","","2"
"2020-08","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.76","","","","2"
"2020-09","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.60","","","","2"
"2020-10","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.33","","","","2"
"2020-11","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.45","","","","2"
"2020-12","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.47","","","","2"
"2021-01","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.53","","","","2"
"2021-02","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.61","","","","2"
"2021-03","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.48","","","","2"
"2021-04","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.62","","","","2"
"2021-05","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.55","","","","2"
"2021-06","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.70","","","","2"
"2021-07","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.78","","","","2"
"2021-08","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.74","","","","2"
"2021-09","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.65","","","","2"
"2021-10","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.54","","","","2"
"2021-11","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.59","","","","2"
"2021-12","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.71","","","","2"
"2022-01","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.48","","","","2"
"2022-02","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.53","","","","2"
"2022-03","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.63","","","","2"
"2022-04","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.75","","","","2"
"2022-05","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.65","","","","2"
"2022-06","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.80","","","","2"
"2022-07","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.89","","","","2"
"2022-08","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.83","","","","2"
"2022-09","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","2.05","","","","2"
"2022-10","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.50","","","","2"
"2022-11","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.84","","","","2"
"2022-12","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","2.00","","","","2"
"2023-01","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.66","","","","2"
"2023-02","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.74","","","","2"
"2023-03","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","2.05","","","","2"
"2023-04","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.95","","","","2"
"2023-05","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","1.60","","","","2"
"2023-06","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","2.18","","","","2"
"2023-07","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","2.29","","","","2"
"2023-08","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","2.32","","","","2"
"2023-09","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","2.18","","","","2"
"2023-10","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","2.06","","","","2"
"2023-11","Quebec","2016A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","2.17","","","","2"
"2018-01","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.99","","","","2"
"2018-02","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.92","","","","2"
"2018-03","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.83","","","","2"
"2018-04","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.92","","","","2"
"2018-05","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.02","","","","2"
"2018-06","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.84","","","","2"
"2018-07","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.63","","","","2"
"2018-08","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.84","","","","2"
"2018-09","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.77","","","","2"
"2018-10","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.89","","","","2"
"2018-11","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.89","","","","2"
"2018-12","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.00","","","","2"
"2019-01","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.90","","","","2"
"2019-02","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.75","","","","2"
"2019-03","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.91","","","","2"
"2019-04","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.93","","","","2"
"2019-05","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.00","","","","2"
"2019-06","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.91","","","","2"
"2019-07","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.69","","","","2"
"2019-08","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.81","","","","2"
"2019-09","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.95","","","","2"
"2019-10","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.93","","","","2"
"2019-11","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.85","","","","2"
"2019-12","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.99","","","","2"
"2020-01","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.98","","","","2"
"2020-02","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.93","","","","2"
"2020-03","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.86","","","","2"
"2020-04","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.97","","","","2"
"2020-05","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.98","","","","2"
"2020-06","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.17","","","","2"
"2020-07","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.90","","","","2"
"2020-08","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.08","","","","2"
"2020-09","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.15","","","","2"
"2020-10","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.14","","","","2"
"2020-11","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.00","","","","2"
"2020-12","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.02","","","","2"
"2021-01","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.98","","","","2"
"2021-02","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.98","","","","2"
"2021-03","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.62","","","","2"
"2021-04","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.87","","","","2"
"2021-05","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.91","","","","2"
"2021-06","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.90","","","","2"
"2021-07","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.88","","","","2"
"2021-08","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.91","","","","2"
"2021-09","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.92","","","","2"
"2021-10","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.89","","","","2"
"2021-11","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.77","","","","2"
"2021-12","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.92","","","","2"
"2022-01","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.96","","","","2"
"2022-02","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.03","","","","2"
"2022-03","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","0.77","","","","2"
"2022-04","Quebec","2016A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.04","","","","2"
